naca,camber,camber_position,thickness,alpha_deg,reynolds,cl,cd,cm,source_file
NACA 0009,0.0,0.0,0.09,13.0,2000000.0,1.3437,0.02189,0.0122,T1-Re2.000-N9.0.txt
NACA 0009,0.0,0.0,0.09,14.0,2000000.0,1.4086,0.02573,0.0166,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,-6.0,2000000.0,-0.6843,0.00842,0.0031,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,-5.0,2000000.0,-0.5511,0.0075,-0.0019,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,-4.0,2000000.0,-0.4288,0.00654,-0.0044,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,-3.0,2000000.0,-0.3237,0.00568,-0.0028,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,-2.0,2000000.0,-0.2177,0.00506,-0.0014,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,-1.0,2000000.0,-0.1094,0.00473,-0.0006,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,0.0,2000000.0,0.0,0.00464,-0.0,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,1.0,2000000.0,0.1094,0.00473,0.0006,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,2.0,2000000.0,0.2177,0.00506,0.0014,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,3.0,2000000.0,0.3237,0.00568,0.0028,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,4.0,2000000.0,0.4288,0.00654,0.0044,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,5.0,2000000.0,0.5511,0.0075,0.0019,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,6.0,2000000.0,0.6844,0.00842,-0.0031,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,7.0,2000000.0,0.8019,0.0094,-0.0049,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,8.0,2000000.0,0.8957,0.01039,-0.0014,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,9.0,2000000.0,0.9918,0.0116,0.0014,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,10.0,2000000.0,1.0889,0.01312,0.0036,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,11.0,2000000.0,1.1857,0.0147,0.0055,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,12.0,2000000.0,1.2748,0.01703,0.0082,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,13.0,2000000.0,1.3607,0.01931,0.0111,T1-Re2.000-N9.0.txt
NACA 0010,0.0,0.0,0.1,14.0,2000000.0,1.4369,0.02201,0.0149,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,-6.0,2000000.0,-0.6526,0.00817,-0.0048,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,-5.0,2000000.0,-0.5412,0.00727,-0.0047,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,-4.0,2000000.0,-0.4367,0.00648,-0.0029,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,-3.0,2000000.0,-0.3298,0.00585,-0.0017,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,-2.0,2000000.0,-0.2209,0.00545,-0.0009,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,-1.0,2000000.0,-0.1108,0.00523,-0.0004,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,0.0,2000000.0,0.0,0.00516,-0.0,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,1.0,2000000.0,0.1108,0.00523,0.0004,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,2.0,2000000.0,0.2209,0.00545,0.0009,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,3.0,2000000.0,0.3298,0.00585,0.0017,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,4.0,2000000.0,0.4367,0.00648,0.0029,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,5.0,2000000.0,0.5412,0.00727,0.0047,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,6.0,2000000.0,0.6526,0.00817,0.0048,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,7.0,2000000.0,0.7823,0.00916,0.0005,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,8.0,2000000.0,0.9136,0.0102,-0.0043,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,9.0,2000000.0,1.0182,0.01127,-0.0034,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,10.0,2000000.0,1.1048,0.01241,0.0012,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,11.0,2000000.0,1.1941,0.01385,0.0049,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,12.0,2000000.0,1.2863,0.01528,0.0077,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,13.0,2000000.0,1.3712,0.01724,0.0111,T1-Re2.000-N9.0.txt
NACA 0012,0.0,0.0,0.12,14.0,2000000.0,1.4503,0.01927,0.0151,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,-6.0,2000000.0,-0.6564,0.008,-0.0043,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,-5.0,2000000.0,-0.5508,0.00728,-0.0029,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,-4.0,2000000.0,-0.443,0.00672,-0.0018,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,-3.0,2000000.0,-0.3338,0.00631,-0.0011,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,-2.0,2000000.0,-0.2233,0.00605,-0.0006,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,-1.0,2000000.0,-0.1119,0.00589,-0.0002,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,0.0,2000000.0,-0.0,0.00585,0.0,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,1.0,2000000.0,0.1119,0.00589,0.0002,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,2.0,2000000.0,0.2233,0.00605,0.0006,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,3.0,2000000.0,0.3339,0.00631,0.0011,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,4.0,2000000.0,0.443,0.00672,0.0018,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,5.0,2000000.0,0.5508,0.00728,0.0029,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,6.0,2000000.0,0.6564,0.008,0.0043,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,7.0,2000000.0,0.7591,0.00882,0.0064,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,8.0,2000000.0,0.8654,0.00976,0.0074,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,9.0,2000000.0,0.9914,0.01089,0.0038,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,10.0,2000000.0,1.1194,0.01213,-0.0006,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,11.0,2000000.0,1.2238,0.01336,-0.0003,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,12.0,2000000.0,1.2908,0.01455,0.0078,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,13.0,2000000.0,1.3652,0.01604,0.0136,T1-Re2.000-N9.0.txt
NACA 0015,0.0,0.0,0.15,14.0,2000000.0,1.4258,0.01803,0.0209,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,-6.0,2000000.0,-0.6588,0.0081,-0.0039,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,-5.0,2000000.0,-0.5523,0.00756,-0.0027,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,-4.0,2000000.0,-0.444,0.00714,-0.0018,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,-3.0,2000000.0,-0.3343,0.00684,-0.0011,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,-2.0,2000000.0,-0.2235,0.00663,-0.0007,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,-1.0,2000000.0,-0.112,0.00651,-0.0003,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,0.0,2000000.0,-0.0,0.00646,0.0,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,1.0,2000000.0,0.112,0.00651,0.0003,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,2.0,2000000.0,0.2235,0.00663,0.0007,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,3.0,2000000.0,0.3343,0.00684,0.0011,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,4.0,2000000.0,0.444,0.00714,0.0018,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,5.0,2000000.0,0.5524,0.00756,0.0027,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,6.0,2000000.0,0.6589,0.0081,0.0039,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,7.0,2000000.0,0.7631,0.00879,0.0055,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,8.0,2000000.0,0.8642,0.00959,0.0077,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,9.0,2000000.0,0.9592,0.01053,0.0109,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,10.0,2000000.0,1.0609,0.01163,0.0124,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,11.0,2000000.0,1.1839,0.01301,0.0087,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,12.0,2000000.0,1.2972,0.01459,0.0065,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,13.0,2000000.0,1.326,0.01586,0.0208,T1-Re2.000-N9.0.txt
NACA 0018,0.0,0.0,0.18,14.0,2000000.0,1.389,0.01796,0.0266,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,-6.0,2000000.0,-0.6521,0.00842,-0.0052,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,-5.0,2000000.0,-0.5471,0.00799,-0.0037,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,-4.0,2000000.0,-0.4399,0.00764,-0.0026,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,-3.0,2000000.0,-0.3313,0.00738,-0.0018,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,-2.0,2000000.0,-0.2214,0.00721,-0.0011,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,-1.0,2000000.0,-0.1109,0.00712,-0.0005,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,0.0,2000000.0,-0.0,0.00706,0.0,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,1.0,2000000.0,0.1109,0.00712,0.0005,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,2.0,2000000.0,0.2214,0.00721,0.0011,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,3.0,2000000.0,0.3313,0.00738,0.0018,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,4.0,2000000.0,0.4399,0.00764,0.0026,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,5.0,2000000.0,0.5471,0.00799,0.0037,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,6.0,2000000.0,0.6522,0.00842,0.0052,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,7.0,2000000.0,0.7549,0.00897,0.007,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,8.0,2000000.0,0.854,0.00966,0.0093,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,9.0,2000000.0,0.9466,0.01046,0.0129,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,10.0,2000000.0,1.0268,0.01145,0.0186,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,11.0,2000000.0,1.1073,0.01273,0.0237,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,12.0,2000000.0,1.219,0.01444,0.0212,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,13.0,2000000.0,1.2989,0.01639,0.0238,T1-Re2.000-N9.0.txt
NACA 0021,0.0,0.0,0.21,14.0,2000000.0,1.3482,0.01867,0.0313,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,-6.0,2000000.0,-0.6317,0.00888,-0.0088,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,-5.0,2000000.0,-0.5311,0.0085,-0.0066,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,-4.0,2000000.0,-0.428,0.00818,-0.0048,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,-2.0,2000000.0,-0.2159,0.0078,-0.0021,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,-1.0,2000000.0,-0.1081,0.00771,-0.001,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,0.0,2000000.0,-0.0,0.0077,0.0,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,1.0,2000000.0,0.1081,0.00771,0.001,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,2.0,2000000.0,0.2159,0.0078,0.0021,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,4.0,2000000.0,0.428,0.00818,0.0048,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,5.0,2000000.0,0.5311,0.0085,0.0066,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,6.0,2000000.0,0.6318,0.00888,0.0088,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,7.0,2000000.0,0.7246,0.00932,0.0125,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,8.0,2000000.0,0.8158,0.00996,0.0162,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,9.0,2000000.0,0.9062,0.0108,0.0196,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,10.0,2000000.0,0.9923,0.01184,0.0234,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,11.0,2000000.0,1.0705,0.01318,0.0281,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,12.0,2000000.0,1.138,0.01496,0.0341,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,13.0,2000000.0,1.2376,0.01729,0.0322,T1-Re2.000-N9.0.txt
NACA 0024,0.0,0.0,0.24,14.0,2000000.0,1.3119,0.02024,0.0333,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,-5.0,2000000.0,-0.4329,0.00741,-0.0277,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,-4.0,2000000.0,-0.3101,0.0066,-0.0302,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,-3.0,2000000.0,-0.2018,0.00588,-0.0292,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,-2.0,2000000.0,-0.0953,0.00516,-0.028,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,-1.0,2000000.0,0.0124,0.00457,-0.0272,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,0.0,2000000.0,0.1201,0.00411,-0.0265,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,1.0,2000000.0,0.2251,0.004,-0.0249,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,2.0,2000000.0,0.3348,0.00451,-0.0241,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,3.0,2000000.0,0.4658,0.00566,-0.0291,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,4.0,2000000.0,0.565,0.00696,-0.0269,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,5.0,2000000.0,0.6692,0.00793,-0.0256,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,6.0,2000000.0,0.7752,0.00888,-0.0246,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,7.0,2000000.0,0.8801,0.01004,-0.0236,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,8.0,2000000.0,0.9834,0.01137,-0.0224,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,9.0,2000000.0,1.084,0.01298,-0.021,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,10.0,2000000.0,1.1766,0.0156,-0.0186,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,11.0,2000000.0,1.2682,0.01793,-0.0163,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,12.0,2000000.0,1.3532,0.02063,-0.0134,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,13.0,2000000.0,1.4152,0.02526,-0.0082,T1-Re2.000-N9.0.txt
NACA 1408,0.01,0.4,0.08,14.0,2000000.0,1.4329,0.03166,0.0011,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,-6.0,2000000.0,-0.5345,0.00802,-0.0302,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,-5.0,2000000.0,-0.4219,0.00725,-0.0302,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,-4.0,2000000.0,-0.3149,0.00656,-0.0289,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,-3.0,2000000.0,-0.2068,0.00593,-0.0279,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,-2.0,2000000.0,-0.0977,0.0054,-0.0273,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,-1.0,2000000.0,0.0118,0.00501,-0.0268,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,0.0,2000000.0,0.1213,0.00472,-0.0264,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,1.0,2000000.0,0.2304,0.00464,-0.0257,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,2.0,2000000.0,0.3368,0.00478,-0.0242,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,3.0,2000000.0,0.4426,0.0054,-0.0226,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,4.0,2000000.0,0.5711,0.00656,-0.0268,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,5.0,2000000.0,0.6925,0.00774,-0.0295,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,6.0,2000000.0,0.7894,0.00868,-0.0266,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,7.0,2000000.0,0.8902,0.00965,-0.0246,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,8.0,2000000.0,0.9925,0.01071,-0.0231,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,9.0,2000000.0,1.0936,0.01195,-0.0215,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,10.0,2000000.0,1.1921,0.01337,-0.0198,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,11.0,2000000.0,1.2851,0.01523,-0.0173,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,12.0,2000000.0,1.3755,0.01704,-0.0147,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,13.0,2000000.0,1.4508,0.01988,-0.0103,T1-Re2.000-N9.0.txt
NACA 1410,0.01,0.4,0.1,14.0,2000000.0,1.5183,0.02247,-0.005,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,-6.0,2000000.0,-0.5352,0.00792,-0.0299,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,-5.0,2000000.0,-0.4278,0.00723,-0.0287,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,-4.0,2000000.0,-0.3189,0.00662,-0.0279,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,-3.0,2000000.0,-0.2092,0.00609,-0.0273,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,-2.0,2000000.0,-0.0989,0.00571,-0.0268,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,-1.0,2000000.0,0.0117,0.00543,-0.0265,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,0.0,2000000.0,0.1223,0.00523,-0.0261,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,1.0,2000000.0,0.233,0.00518,-0.0258,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,2.0,2000000.0,0.3428,0.00526,-0.0251,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,3.0,2000000.0,0.4499,0.00558,-0.0238,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,4.0,2000000.0,0.5532,0.00628,-0.0216,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,5.0,2000000.0,0.6722,0.00735,-0.0235,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,6.0,2000000.0,0.806,0.00852,-0.0289,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,7.0,2000000.0,0.9132,0.00952,-0.0285,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,8.0,2000000.0,1.0048,0.0105,-0.0246,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,9.0,2000000.0,1.1005,0.01161,-0.0218,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,10.0,2000000.0,1.1972,0.01283,-0.0195,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,11.0,2000000.0,1.291,0.01424,-0.017,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,12.0,2000000.0,1.3787,0.01595,-0.0138,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,13.0,2000000.0,1.4595,0.01782,-0.0097,T1-Re2.000-N9.0.txt
NACA 1412,0.01,0.4,0.12,14.0,2000000.0,1.5203,0.02016,-0.0029,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,-6.0,2000000.0,-0.418,0.00817,-0.0558,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,-5.0,2000000.0,-0.3058,0.00716,-0.0558,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,-4.0,2000000.0,-0.1979,0.00649,-0.0547,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,-3.0,2000000.0,-0.0887,0.00595,-0.0539,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,-2.0,2000000.0,0.0212,0.00545,-0.0534,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,-1.0,2000000.0,0.1312,0.00503,-0.0532,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,0.0,2000000.0,0.2399,0.00441,-0.0529,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,1.0,2000000.0,0.3412,0.00394,-0.0504,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,2.0,2000000.0,0.4657,0.00447,-0.0533,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,3.0,2000000.0,0.572,0.00526,-0.0523,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,4.0,2000000.0,0.6742,0.00684,-0.0511,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,5.0,2000000.0,0.7782,0.00822,-0.05,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,6.0,2000000.0,0.884,0.00926,-0.0492,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,7.0,2000000.0,0.9885,0.01038,-0.0482,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,8.0,2000000.0,1.0905,0.01173,-0.0468,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,9.0,2000000.0,1.1885,0.01343,-0.045,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,10.0,2000000.0,1.2831,0.01529,-0.0429,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,11.0,2000000.0,1.3669,0.01816,-0.0393,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,12.0,2000000.0,1.4456,0.02099,-0.0353,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,13.0,2000000.0,1.5155,0.02393,-0.0304,T1-Re2.000-N9.0.txt
NACA 2408,0.02,0.4,0.08,14.0,2000000.0,1.5052,0.03172,-0.0173,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,-6.0,2000000.0,-0.419,0.00779,-0.0552,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,-5.0,2000000.0,-0.3102,0.00712,-0.0543,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,-4.0,2000000.0,-0.2,0.00656,-0.0537,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,-3.0,2000000.0,-0.0893,0.00609,-0.0533,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,-2.0,2000000.0,0.0216,0.00569,-0.053,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,-1.0,2000000.0,0.1326,0.00538,-0.0528,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,0.0,2000000.0,0.2424,0.00496,-0.0526,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,1.0,2000000.0,0.351,0.00467,-0.052,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,2.0,2000000.0,0.4534,0.00469,-0.0493,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,4.0,2000000.0,0.6918,0.00629,-0.0532,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,5.0,2000000.0,0.7905,0.00769,-0.051,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,6.0,2000000.0,0.8924,0.00895,-0.0494,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,7.0,2000000.0,0.9956,0.01006,-0.0481,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,8.0,2000000.0,1.0975,0.01121,-0.0467,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,9.0,2000000.0,1.1969,0.01251,-0.045,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,10.0,2000000.0,1.2926,0.014,-0.0429,T1-Re2.000-N9.0.txt
